Store,Month,Year,Open,Promo,Sales,PromoRatio
785,7,2014,27,13,179512,0.48148148148148145
785,7,2013,27,13,149116,0.48148148148148145
785,6,2015,25,12,195996,0.48
785,6,2014,23,11,163935,0.4782608695652174
785,6,2013,25,10,127547,0.4
785,5,2015,23,11,175275,0.4782608695652174
785,5,2014,25,12,164684,0.48
785,5,2013,23,13,140881,0.5652173913043478
785,4,2015,24,12,192652,0.5
785,4,2014,24,12,169673,0.5
785,4,2013,25,12,130586,0.48
785,3,2015,26,12,189780,0.46153846153846156
785,3,2014,26,11,170189,0.4230769230769231
785,3,2013,25,15,144898,0.6
785,2,2015,24,10,165457,0.4166666666666667
785,2,2014,24,10,152578,0.4166666666666667
785,2,2013,24,10,113935,0.4166666666666667
785,1,2015,26,15,211320,0.5769230769230769
785,1,2014,26,10,155657,0.38461538461538464
785,1,2013,26,10,117057,0.38461538461538464
785,12,2015,0,0,0,
785,12,2014,25,10,208400,0.4
785,12,2013,24,10,174007,0.4166666666666667
785,11,2015,0,0,0,
785,11,2014,24,15,177316,0.625
785,11,2013,25,10,152842,0.4
785,10,2015,0,0,0,
785,10,2014,26,13,177151,0.5
785,10,2013,26,10,148469,0.38461538461538464
785,9,2015,0,0,0,
785,9,2014,26,12,169516,0.46153846153846156
785,9,2013,25,10,137580,0.4
785,8,2015,0,0,0,
785,8,2014,26,11,170953,0.4230769230769231
785,8,2013,27,12,148288,0.4444444444444444
786,7,2015,27,13,85753,0.48148148148148145
786,7,2014,27,13,99647,0.48148148148148145
786,7,2013,27,13,99176,0.48148148148148145
786,6,2015,26,12,91975,0.46153846153846156
786,6,2014,24,11,87679,0.4583333333333333
786,6,2013,25,10,81950,0.4
786,5,2015,23,11,78381,0.4782608695652174
786,5,2014,25,12,92228,0.48
786,5,2013,24,13,88376,0.5416666666666666
786,4,2015,24,12,91266,0.5
786,4,2014,24,12,95886,0.5
786,4,2013,25,12,92244,0.48
786,3,2015,26,12,90933,0.46153846153846156
786,3,2014,26,11,89468,0.4230769230769231
786,3,2013,25,15,89996,0.6
786,2,2015,24,10,79069,0.4166666666666667
786,2,2014,24,10,79744,0.4166666666666667
786,2,2013,24,10,77999,0.4166666666666667
786,1,2015,25,15,91028,0.6
786,1,2014,25,10,90725,0.4
786,1,2013,26,10,83818,0.38461538461538464
786,12,2015,0,0,0,
786,12,2014,25,10,101507,0.4
786,12,2013,24,10,102332,0.4166666666666667
786,11,2015,0,0,0,
786,11,2014,25,15,97115,0.6
786,11,2013,26,10,97926,0.38461538461538464
786,10,2015,0,0,0,
786,10,2014,25,13,89957,0.52
786,10,2013,25,10,89624,0.4
786,9,2015,0,0,0,
786,9,2014,26,12,83611,0.46153846153846156
786,9,2013,25,10,85040,0.4
786,8,2015,0,0,0,
786,8,2014,26,11,92017,0.4230769230769231
786,8,2013,27,12,83196,0.4444444444444444
787,7,2015,27,13,281328,0.48148148148148145
787,7,2014,27,13,262973,0.48148148148148145
787,7,2013,27,13,261709,0.48148148148148145
787,6,2015,26,12,272505,0.46153846153846156
787,6,2014,24,11,245601,0.4583333333333333
787,6,2013,25,10,229693,0.4
787,5,2015,23,11,249142,0.4782608695652174
787,5,2014,25,12,249649,0.48
787,5,2013,24,13,241332,0.5416666666666666
787,4,2015,24,12,263723,0.5
787,4,2014,24,12,256724,0.5
787,4,2013,25,12,227814,0.48
787,3,2015,26,12,276641,0.46153846153846156
787,3,2014,26,11,250741,0.4230769230769231
787,3,2013,25,15,268622,0.6
787,2,2015,24,10,240693,0.4166666666666667
787,2,2014,24,10,229842,0.4166666666666667
787,2,2013,24,10,221673,0.4166666666666667
787,1,2015,26,15,267607,0.5769230769230769
787,1,2014,26,10,246443,0.38461538461538464
787,1,2013,26,10,237746,0.38461538461538464
787,12,2015,0,0,0,
787,12,2014,25,10,347108,0.4
787,12,2013,24,10,324756,0.4166666666666667
787,11,2015,0,0,0,
787,11,2014,24,15,282561,0.625
787,11,2013,25,10,267843,0.4
787,10,2015,0,0,0,
787,10,2014,25,13,255077,0.52
787,10,2013,25,10,238693,0.4
787,9,2015,0,0,0,
787,9,2014,26,12,252990,0.46153846153846156
787,9,2013,25,10,226687,0.4
787,8,2015,0,0,0,
787,8,2014,26,11,250442,0.4230769230769231
787,8,2013,27,12,248817,0.4444444444444444
788,7,2015,27,13,480421,0.48148148148148145
788,7,2014,27,13,480238,0.48148148148148145
788,7,2013,27,13,451788,0.48148148148148145
788,6,2015,26,12,476496,0.46153846153846156
788,6,2014,24,11,454023,0.4583333333333333
788,6,2013,25,10,430466,0.4
788,5,2015,23,11,440500,0.4782608695652174
788,5,2014,25,12,462140,0.48
788,5,2013,24,13,434721,0.5416666666666666
788,4,2015,24,12,453346,0.5
788,4,2014,24,12,461450,0.5
788,4,2013,25,12,429564,0.48
788,3,2015,26,12,478885,0.46153846153846156
788,3,2014,26,11,466389,0.4230769230769231
788,3,2013,25,15,460357,0.6
788,2,2015,24,10,413927,0.4166666666666667
788,2,2014,24,10,427637,0.4166666666666667
788,2,2013,24,10,415703,0.4166666666666667
788,1,2015,26,15,454664,0.5769230769230769
788,1,2014,26,10,444489,0.38461538461538464
788,1,2013,26,10,440536,0.38461538461538464
788,12,2015,0,0,0,
788,12,2014,25,10,511714,0.4
788,12,2013,24,10,494603,0.4166666666666667
788,11,2015,0,0,0,
788,11,2014,25,15,468630,0.6
788,11,2013,26,10,472924,0.38461538461538464
788,10,2015,0,0,0,
788,10,2014,26,13,453609,0.5
788,10,2013,26,10,447297,0.38461538461538464
788,9,2015,0,0,0,
788,9,2014,26,12,456490,0.46153846153846156
788,9,2013,25,10,416964,0.4
788,8,2015,0,0,0,
788,8,2014,26,11,441265,0.4230769230769231
788,8,2013,27,12,460905,0.4444444444444444
789,7,2015,27,13,106228,0.48148148148148145
789,7,2014,27,13,90424,0.48148148148148145
789,7,2013,27,13,87165,0.48148148148148145
789,6,2015,25,12,93758,0.48
789,6,2014,23,11,81485,0.4782608695652174
789,6,2013,25,10,77290,0.4
789,5,2015,23,11,90049,0.4782608695652174
789,5,2014,25,12,83118,0.48
789,5,2013,23,13,73390,0.5652173913043478
789,4,2015,24,12,94946,0.5
789,4,2014,24,12,83741,0.5
789,4,2013,25,12,73391,0.48
789,3,2015,26,12,97087,0.46153846153846156
789,3,2014,26,11,79567,0.4230769230769231
789,3,2013,25,15,73896,0.6
789,2,2015,24,10,84005,0.4166666666666667
789,2,2014,24,10,74932,0.4166666666666667
789,2,2013,24,10,65199,0.4166666666666667
789,1,2015,25,15,92849,0.6
789,1,2014,25,10,80233,0.4
789,1,2013,26,10,70182,0.38461538461538464
789,12,2015,0,0,0,
789,12,2014,25,10,109093,0.4
789,12,2013,24,10,90696,0.4166666666666667
789,11,2015,0,0,0,
789,11,2014,24,15,90308,0.625
789,11,2013,25,10,81138,0.4
789,10,2015,0,0,0,
789,10,2014,26,13,90932,0.5
789,10,2013,26,10,80410,0.38461538461538464
789,9,2015,0,0,0,
789,9,2014,26,12,86244,0.46153846153846156
789,9,2013,25,10,75763,0.4
789,8,2015,0,0,0,
789,8,2014,26,11,86958,0.4230769230769231
789,8,2013,27,12,81792,0.4444444444444444
790,7,2015,27,13,206398,0.48148148148148145
790,7,2014,27,13,193723,0.48148148148148145
790,7,2013,27,13,201881,0.48148148148148145
790,6,2015,25,12,195680,0.48
790,6,2014,23,11,181362,0.4782608695652174
790,6,2013,25,10,176528,0.4
790,5,2015,23,11,182410,0.4782608695652174
790,5,2014,25,12,188917,0.48
790,5,2013,23,13,180974,0.5652173913043478
790,4,2015,24,12,189324,0.5
790,4,2014,24,12,183200,0.5
790,4,2013,25,12,172556,0.48
790,3,2015,26,12,192173,0.46153846153846156
790,3,2014,26,11,187196,0.4230769230769231
790,3,2013,25,15,190545,0.6
790,2,2015,24,10,172097,0.4166666666666667
790,2,2014,24,10,172310,0.4166666666666667
790,2,2013,24,10,165672,0.4166666666666667
790,1,2015,26,15,189223,0.5769230769230769
790,1,2014,26,10,178610,0.38461538461538464
790,1,2013,26,10,173965,0.38461538461538464
790,12,2015,0,0,0,
790,12,2014,25,10,233643,0.4
790,12,2013,24,10,232315,0.4166666666666667
790,11,2015,0,0,0,
790,11,2014,25,15,193565,0.6
790,11,2013,26,10,188267,0.38461538461538464
790,10,2015,0,0,0,
790,10,2014,26,13,182952,0.5
790,10,2013,26,10,175164,0.38461538461538464
790,9,2015,0,0,0,
790,9,2014,26,12,187788,0.46153846153846156
790,9,2013,25,10,170868,0.4
790,8,2015,0,0,0,
790,8,2014,26,11,185145,0.4230769230769231
790,8,2013,27,12,196359,0.4444444444444444
791,7,2015,27,13,227888,0.48148148148148145
791,7,2014,27,13,204870,0.48148148148148145
791,7,2013,27,13,215111,0.48148148148148145
791,6,2015,25,12,235603,0.48
791,6,2014,23,11,187477,0.4782608695652174
791,6,2013,25,10,164632,0.4
791,5,2015,23,11,212738,0.4782608695652174
791,5,2014,25,12,193113,0.48
791,5,2013,23,13,169002,0.5652173913043478
791,4,2015,24,12,216885,0.5
791,4,2014,24,12,192443,0.5
791,4,2013,25,12,164317,0.48
791,3,2015,26,12,216123,0.46153846153846156
791,3,2014,26,11,194103,0.4230769230769231
791,3,2013,25,15,172723,0.6
791,2,2015,24,10,199093,0.4166666666666667
791,2,2014,24,10,180338,0.4166666666666667
791,2,2013,24,10,152239,0.4166666666666667
791,1,2015,26,15,210793,0.5769230769230769
791,1,2014,26,10,182957,0.38461538461538464
791,1,2013,26,10,154864,0.38461538461538464
791,12,2015,0,0,0,
791,12,2014,25,10,238394,0.4
791,12,2013,24,10,209030,0.4166666666666667
791,11,2015,0,0,0,
791,11,2014,24,15,203734,0.625
791,11,2013,25,10,172162,0.4
791,10,2015,0,0,0,
791,10,2014,26,13,197831,0.5
791,10,2013,26,10,167361,0.38461538461538464
791,9,2015,0,0,0,
791,9,2014,26,12,197041,0.46153846153846156
791,9,2013,25,10,163074,0.4
791,8,2015,0,0,0,
791,8,2014,26,11,196618,0.4230769230769231
791,8,2013,27,12,181420,0.4444444444444444
792,7,2015,27,13,187699,0.48148148148148145
792,7,2014,27,13,198211,0.48148148148148145
792,7,2013,27,13,215762,0.48148148148148145
792,6,2015,25,12,188966,0.48
792,6,2014,23,11,179928,0.4782608695652174
792,6,2013,25,10,171790,0.4
792,5,2015,23,11,162221,0.4782608695652174
792,5,2014,25,12,178358,0.48
792,5,2013,23,13,185430,0.5652173913043478
792,4,2015,24,12,180658,0.5
792,4,2014,24,12,187253,0.5
792,4,2013,25,12,187116,0.48
792,3,2015,26,12,181555,0.46153846153846156
792,3,2014,26,11,178065,0.4230769230769231
792,3,2013,25,15,202323,0.6
792,2,2015,24,10,157208,0.4166666666666667
792,2,2014,24,10,173021,0.4166666666666667
792,2,2013,24,10,170027,0.4166666666666667
792,1,2015,26,15,186259,0.5769230769230769
792,1,2014,26,10,186431,0.38461538461538464
792,1,2013,26,10,191594,0.38461538461538464
792,12,2015,0,0,0,
792,12,2014,25,10,219588,0.4
792,12,2013,24,10,221416,0.4166666666666667
792,11,2015,0,0,0,
792,11,2014,24,15,189652,0.625
792,11,2013,25,10,182443,0.4
792,10,2015,0,0,0,
792,10,2014,26,13,186299,0.5
792,10,2013,26,10,185856,0.38461538461538464
792,9,2015,0,0,0,
792,9,2014,26,12,185848,0.46153846153846156
792,9,2013,25,10,168752,0.4
792,8,2015,0,0,0,
792,8,2014,26,11,177158,0.4230769230769231
792,8,2013,27,12,189435,0.4444444444444444
793,7,2015,27,13,130573,0.48148148148148145
793,7,2014,27,13,125800,0.48148148148148145
793,7,2013,27,13,135043,0.48148148148148145
793,6,2015,25,12,137882,0.48
793,6,2014,23,11,123340,0.4782608695652174
793,6,2013,25,10,117759,0.4
793,5,2015,23,11,118965,0.4782608695652174
793,5,2014,25,12,119440,0.48
793,5,2013,23,13,118844,0.5652173913043478
793,4,2015,24,12,131454,0.5
793,4,2014,24,12,120109,0.5
793,4,2013,25,12,111944,0.48
793,3,2015,26,12,129848,0.46153846153846156
793,3,2014,26,11,120143,0.4230769230769231
793,3,2013,25,15,122019,0.6
793,2,2015,24,10,113931,0.4166666666666667
793,2,2014,24,10,106965,0.4166666666666667
793,2,2013,24,10,99957,0.4166666666666667
793,1,2015,26,15,127548,0.5769230769230769
793,1,2014,26,10,116474,0.38461538461538464
793,1,2013,26,10,106547,0.38461538461538464
793,12,2015,0,0,0,
793,12,2014,25,10,141392,0.4
793,12,2013,24,10,140753,0.4166666666666667
793,11,2015,0,0,0,
793,11,2014,24,15,122071,0.625
793,11,2013,25,10,106702,0.4
793,10,2015,0,0,0,
793,10,2014,26,13,120375,0.5
793,10,2013,26,10,112731,0.38461538461538464
793,9,2015,0,0,0,
793,9,2014,26,12,124071,0.46153846153846156
793,9,2013,25,10,112347,0.4
793,8,2015,0,0,0,
793,8,2014,26,11,121632,0.4230769230769231
793,8,2013,27,12,127564,0.4444444444444444
794,7,2015,27,13,89367,0.48148148148148145
794,7,2014,27,13,80024,0.48148148148148145
794,7,2013,27,13,75547,0.48148148148148145
794,6,2015,26,12,85947,0.46153846153846156
794,6,2014,24,11,76635,0.4583333333333333
794,6,2013,25,10,69161,0.4
794,5,2015,23,11,83142,0.4782608695652174
794,5,2014,25,12,78546,0.48
794,5,2013,24,13,73879,0.5416666666666666
794,4,2015,24,12,88345,0.5
794,4,2014,24,12,75699,0.5
794,4,2013,25,12,70769,0.48
794,3,2015,26,12,89281,0.46153846153846156
794,3,2014,26,11,72959,0.4230769230769231
794,3,2013,25,15,74013,0.6
794,2,2015,24,10,75098,0.4166666666666667
794,2,2014,24,10,69332,0.4166666666666667
794,2,2013,24,10,66984,0.4166666666666667
794,1,2015,26,15,82130,0.5769230769230769
794,1,2014,26,10,74387,0.38461538461538464
794,1,2013,26,10,71468,0.38461538461538464
794,12,2015,0,0,0,
794,12,2014,25,10,98533,0.4
794,12,2013,24,10,84265,0.4166666666666667
794,11,2015,0,0,0,
794,11,2014,24,15,83314,0.625
794,11,2013,25,10,75961,0.4
794,10,2015,0,0,0,
794,10,2014,25,13,77573,0.52
794,10,2013,25,10,72665,0.4
794,9,2015,0,0,0,
794,9,2014,26,12,76470,0.46153846153846156
794,9,2013,25,10,67958,0.4
794,8,2015,0,0,0,
794,8,2014,26,11,71526,0.4230769230769231
794,8,2013,27,12,74396,0.4444444444444444
795,7,2015,27,13,116497,0.48148148148148145
795,7,2014,27,13,113045,0.48148148148148145
795,7,2013,27,13,124609,0.48148148148148145
795,6,2015,25,12,125311,0.48
795,6,2014,23,11,112189,0.4782608695652174
795,6,2013,25,10,106115,0.4
795,5,2015,23,11,109497,0.4782608695652174
795,5,2014,25,12,112992,0.48
795,5,2013,23,13,112080,0.5652173913043478
795,4,2015,24,12,115338,0.5
795,4,2014,24,12,112281,0.5
795,4,2013,25,12,107250,0.48
795,3,2015,26,12,123182,0.46153846153846156
795,3,2014,26,11,113109,0.4230769230769231
795,3,2013,25,15,128021,0.6
795,2,2015,24,10,107740,0.4166666666666667
795,2,2014,24,10,109441,0.4166666666666667
795,2,2013,24,10,109466,0.4166666666666667
795,1,2015,26,15,121437,0.5769230769230769
795,1,2014,26,10,110098,0.38461538461538464
795,1,2013,26,10,110401,0.38461538461538464
795,12,2015,0,0,0,
795,12,2014,25,10,134900,0.4
795,12,2013,24,10,133684,0.4166666666666667
795,11,2015,0,0,0,
795,11,2014,24,15,121887,0.625
795,11,2013,25,10,111869,0.4
795,10,2015,0,0,0,
795,10,2014,26,13,111383,0.5
795,10,2013,26,10,102586,0.38461538461538464
795,9,2015,0,0,0,
795,9,2014,26,12,109073,0.46153846153846156
795,9,2013,25,10,100406,0.4
795,8,2015,0,0,0,
795,8,2014,26,11,109316,0.4230769230769231
795,8,2013,27,12,112109,0.4444444444444444
796,7,2015,27,13,204623,0.48148148148148145
796,7,2014,27,13,195287,0.48148148148148145
796,7,2013,27,13,195410,0.48148148148148145
796,6,2015,25,12,204474,0.48
796,6,2014,23,11,181305,0.4782608695652174
796,6,2013,25,10,160067,0.4
796,5,2015,23,11,179231,0.4782608695652174
796,5,2014,25,12,180684,0.48
796,5,2013,23,13,162418,0.5652173913043478
796,4,2015,24,12,188377,0.5
796,4,2014,24,12,176362,0.5
796,4,2013,25,12,161103,0.48
796,3,2015,26,12,199459,0.46153846153846156
796,3,2014,26,11,177550,0.4230769230769231
796,3,2013,25,15,179755,0.6
796,2,2015,24,10,176149,0.4166666666666667
796,2,2014,24,10,165172,0.4166666666666667
796,2,2013,24,10,154422,0.4166666666666667
796,1,2015,26,15,190521,0.5769230769230769
796,1,2014,26,10,178387,0.38461538461538464
796,1,2013,26,10,159495,0.38461538461538464
796,12,2015,0,0,0,
796,12,2014,25,10,226302,0.4
796,12,2013,24,10,211717,0.4166666666666667
796,11,2015,0,0,0,
796,11,2014,24,15,191162,0.625
796,11,2013,25,10,174019,0.4
796,10,2015,0,0,0,
796,10,2014,26,13,184134,0.5
796,10,2013,26,10,170078,0.38461538461538464
796,9,2015,0,0,0,
796,9,2014,26,12,190126,0.46153846153846156
796,9,2013,25,10,163220,0.4
796,8,2015,0,0,0,
796,8,2014,26,11,183808,0.4230769230769231
796,8,2013,27,12,178861,0.4444444444444444
797,7,2015,27,13,138182,0.48148148148148145
797,7,2014,0,0,0,
797,7,2013,27,13,103114,0.48148148148148145
797,6,2015,25,12,134923,0.48
797,6,2014,23,11,117701,0.4782608695652174
797,6,2013,25,10,88610,0.4
797,5,2015,23,11,121531,0.4782608695652174
797,5,2014,25,12,121120,0.48
797,5,2013,23,13,93067,0.5652173913043478
797,4,2015,24,12,130787,0.5
797,4,2014,24,12,116134,0.5
797,4,2013,25,12,90616,0.48
797,3,2015,26,12,129486,0.46153846153846156
797,3,2014,26,11,109849,0.4230769230769231
797,3,2013,25,15,96011,0.6
797,2,2015,24,10,112500,0.4166666666666667
797,2,2014,24,10,86289,0.4166666666666667
797,2,2013,24,10,78560,0.4166666666666667
797,1,2015,25,15,124639,0.6
797,1,2014,25,10,86919,0.4
797,1,2013,26,10,88073,0.38461538461538464
797,12,2015,0,0,0,
797,12,2014,0,0,0,
797,12,2013,24,10,101288,0.4166666666666667
797,11,2015,0,0,0,
797,11,2014,0,0,0,
797,11,2013,25,10,91132,0.4
797,10,2015,0,0,0,
797,10,2014,0,0,0,
797,10,2013,26,10,82835,0.38461538461538464
797,9,2015,0,0,0,
797,9,2014,0,0,0,
797,9,2013,25,10,82545,0.4
797,8,2015,0,0,0,
797,8,2014,0,0,0,
797,8,2013,26,12,91609,0.46153846153846156
798,7,2015,27,13,199477,0.48148148148148145
798,7,2014,27,13,196633,0.48148148148148145
798,7,2013,27,13,201268,0.48148148148148145
798,6,2015,26,12,199078,0.46153846153846156
798,6,2014,24,11,180585,0.4583333333333333
798,6,2013,25,10,165652,0.4
798,5,2015,23,11,172904,0.4782608695652174
798,5,2014,25,12,176070,0.48
798,5,2013,24,13,178183,0.5416666666666666
798,4,2015,24,12,185936,0.5
798,4,2014,24,12,189005,0.5
798,4,2013,25,12,178880,0.48
798,3,2015,26,12,199841,0.46153846153846156
798,3,2014,26,11,181278,0.4230769230769231
798,3,2013,25,15,195436,0.6
798,2,2015,24,10,168898,0.4166666666666667
798,2,2014,24,10,173116,0.4166666666666667
798,2,2013,24,10,169430,0.4166666666666667
798,1,2015,26,15,193265,0.5769230769230769
798,1,2014,26,10,183051,0.38461538461538464
798,1,2013,26,10,184095,0.38461538461538464
798,12,2015,0,0,0,
798,12,2014,25,10,246097,0.4
798,12,2013,24,10,239334,0.4166666666666667
798,11,2015,0,0,0,
798,11,2014,24,15,202888,0.625
798,11,2013,25,10,191466,0.4
798,10,2015,0,0,0,
798,10,2014,25,13,177870,0.52
798,10,2013,25,10,173395,0.4
798,9,2015,0,0,0,
798,9,2014,26,12,187340,0.46153846153846156
798,9,2013,25,10,174498,0.4
798,8,2015,0,0,0,
798,8,2014,26,11,174218,0.4230769230769231
798,8,2013,27,12,186067,0.4444444444444444
799,7,2015,27,13,261720,0.48148148148148145
799,7,2014,27,13,250093,0.48148148148148145
799,7,2013,27,13,257950,0.48148148148148145
799,6,2015,25,12,257414,0.48
799,6,2014,23,11,250469,0.4782608695652174
799,6,2013,25,10,225936,0.4
799,5,2015,23,11,242612,0.4782608695652174
799,5,2014,25,12,262913,0.48
799,5,2013,23,13,226869,0.5652173913043478
799,4,2015,24,12,244903,0.5
799,4,2014,24,12,262668,0.5
799,4,2013,25,12,223016,0.48
799,3,2015,26,12,260826,0.46153846153846156
799,3,2014,26,11,258955,0.4230769230769231
799,3,2013,25,15,241405,0.6
799,2,2015,24,10,233658,0.4166666666666667
799,2,2014,24,10,243918,0.4166666666666667
799,2,2013,24,10,211818,0.4166666666666667
799,1,2015,26,15,258481,0.5769230769230769
799,1,2014,26,10,254557,0.38461538461538464
799,1,2013,26,10,218445,0.38461538461538464
799,12,2015,0,0,0,
799,12,2014,25,10,301483,0.4
799,12,2013,24,10,293536,0.4166666666666667
799,11,2015,0,0,0,
799,11,2014,24,15,252264,0.625
799,11,2013,25,10,254355,0.4
799,10,2015,0,0,0,
799,10,2014,26,13,243019,0.5
799,10,2013,26,10,242625,0.38461538461538464
799,9,2015,0,0,0,
799,9,2014,26,12,242421,0.46153846153846156
799,9,2013,25,10,234280,0.4
799,8,2015,0,0,0,
799,8,2014,26,11,246532,0.4230769230769231
799,8,2013,27,12,249054,0.4444444444444444
800,7,2015,27,13,129103,0.48148148148148145
800,7,2014,27,13,128635,0.48148148148148145
800,7,2013,27,13,154842,0.48148148148148145
800,6,2015,25,12,122078,0.48
800,6,2014,23,11,144041,0.4782608695652174
800,6,2013,25,10,134976,0.4
800,5,2015,23,11,113191,0.4782608695652174
800,5,2014,25,12,150305,0.48
800,5,2013,23,13,141218,0.5652173913043478
800,4,2015,24,12,121778,0.5
800,4,2014,24,12,149951,0.5
800,4,2013,25,12,141026,0.48
800,3,2015,26,12,122452,0.46153846153846156
800,3,2014,26,11,143401,0.4230769230769231
800,3,2013,25,15,150176,0.6
800,2,2015,24,10,106053,0.4166666666666667
800,2,2014,24,10,135006,0.4166666666666667
800,2,2013,24,10,128109,0.4166666666666667
800,1,2015,26,15,122255,0.5769230769230769
800,1,2014,26,10,141553,0.38461538461538464
800,1,2013,26,10,136971,0.38461538461538464
800,12,2015,0,0,0,
800,12,2014,25,10,147572,0.4
800,12,2013,24,10,175309,0.4166666666666667
800,11,2015,0,0,0,
800,11,2014,24,15,121340,0.625
800,11,2013,25,10,145405,0.4
800,10,2015,0,0,0,
800,10,2014,26,13,112782,0.5
800,10,2013,26,10,138546,0.38461538461538464
800,9,2015,0,0,0,
800,9,2014,26,12,114021,0.46153846153846156
800,9,2013,25,10,127210,0.4
800,8,2015,0,0,0,
800,8,2014,26,11,111756,0.4230769230769231
800,8,2013,27,12,146799,0.4444444444444444
801,7,2015,27,13,156493,0.48148148148148145
801,7,2014,27,13,150160,0.48148148148148145
801,7,2013,27,13,151361,0.48148148148148145
801,6,2015,26,12,136602,0.46153846153846156
801,6,2014,24,11,125657,0.4583333333333333
801,6,2013,25,10,114614,0.4
801,5,2015,23,11,124528,0.4782608695652174
801,5,2014,25,12,121534,0.48
801,5,2013,24,13,120221,0.5416666666666666
801,4,2015,24,12,128068,0.5
801,4,2014,24,12,125321,0.5
801,4,2013,25,12,113416,0.48
801,3,2015,26,12,125276,0.46153846153846156
801,3,2014,26,11,110188,0.4230769230769231
801,3,2013,25,15,116254,0.6
801,2,2015,24,10,103080,0.4166666666666667
801,2,2014,24,10,99358,0.4166666666666667
801,2,2013,24,10,99869,0.4166666666666667
801,1,2015,26,15,117483,0.5769230769230769
801,1,2014,26,10,104714,0.38461538461538464
801,1,2013,26,10,103388,0.38461538461538464
