Store,Year,Promo,Sales,Quarter,Customers,Open,PromoFrequencyRatio,YearQuarter,prev1Quarter,prevQuarterChange
956,2014,35,294060,2,38758,72,0.4861111111111111,6,12471.0,67713.0
956,2013,35,296103,2,39085,73,0.4794520547945205,2,7021.0,7021.0
956,2015,13,81282,3,10785,27,0.4814814814814815,11,-163792.0,-163227.0
956,2014,36,291086,3,38626,79,0.4556962025316456,7,-2974.0,-15445.0
956,2013,35,352946,3,40337,79,0.4430379746835443,3,56843.0,49822.0
956,2015,0,0,4,0,0,,12,-81282.0,82510.0
956,2014,38,278496,4,37162,75,0.5066666666666667,8,-12590.0,-9616.0
956,2013,30,336831,4,40153,75,0.4,4,-16115.0,-72958.0
957,2015,37,622820,1,65408,76,0.4868421052631579,9,-28339.0,-80921.0
957,2014,31,569556,1,63024,76,0.4078947368421053,5,-45666.0,-77826.0
957,2013,35,560744,1,61600,75,0.4666666666666667,1,0.0,0.0
957,2015,35,628227,2,65042,73,0.4794520547945205,10,5407.0,33746.0
957,2014,35,592052,2,63701,73,0.4794520547945205,6,22496.0,68162.0
957,2013,35,557223,2,61841,74,0.472972972972973,2,-3521.0,-3521.0
957,2015,13,214084,3,22118,27,0.4814814814814815,11,-414143.0,-419550.0
957,2014,36,598577,3,65514,79,0.4556962025316456,7,6525.0,-15971.0
957,2013,35,583062,3,65130,79,0.4430379746835443,3,25839.0,29360.0
957,2015,0,0,4,0,0,,12,-214084.0,200059.0
957,2014,38,651159,4,67619,76,0.5,8,52582.0,46057.0
957,2013,30,615222,4,65927,76,0.3947368421052632,4,32160.0,6321.0
958,2015,37,298817,1,39690,76,0.4868421052631579,9,-21551.0,-35359.0
958,2014,31,285738,1,39473,76,0.4078947368421053,5,-36457.0,11132.0
958,2013,35,371414,1,48011,75,0.4666666666666667,1,0.0,0.0
958,2015,35,296072,2,39067,73,0.4794520547945205,10,-2745.0,18806.0
958,2014,35,291497,2,39300,73,0.4794520547945205,6,5759.0,42216.0
958,2013,35,363507,2,47015,74,0.472972972972973,2,-7907.0,-7907.0
958,2015,13,101683,3,13548,27,0.4814814814814815,11,-194389.0,-191644.0
958,2014,36,306560,3,41866,79,0.4556962025316456,7,15063.0,9304.0
958,2013,35,369784,3,48767,79,0.4430379746835443,3,6277.0,14184.0
958,2015,0,0,4,0,0,,12,-101683.0,92706.0
958,2014,38,320368,4,42130,76,0.5,8,13808.0,-1255.0
958,2013,30,322195,4,42315,76,0.3947368421052632,4,-47589.0,-53866.0
959,2015,37,538789,1,56924,76,0.4868421052631579,9,-29278.0,-65362.0
959,2014,31,499978,1,54338,76,0.4078947368421053,5,-37562.0,-58151.0
959,2013,35,538557,1,56990,75,0.4666666666666667,1,0.0,0.0
959,2015,35,541615,2,55428,73,0.4794520547945205,10,2826.0,32104.0
959,2014,35,521172,2,55116,73,0.4794520547945205,6,21194.0,58756.0
959,2013,35,536014,2,56587,74,0.472972972972973,2,-2543.0,-2543.0
959,2015,13,197659,3,20093,27,0.4814814814814815,11,-343956.0,-346782.0
959,2014,36,531983,3,56924,79,0.4556962025316456,7,10811.0,-10383.0
959,2013,35,516951,3,55939,79,0.4430379746835443,3,-19063.0,-16520.0
959,2015,0,0,4,0,0,,12,-197659.0,146297.0
959,2014,38,568067,4,58495,76,0.5,8,36084.0,25273.0
959,2013,30,537540,4,56929,76,0.3947368421052632,4,20589.0,39652.0
960,2015,37,505003,1,40760,76,0.4868421052631579,9,-55855.0,-100932.0
960,2014,31,497840,1,41285,76,0.4078947368421053,5,-31253.0,-57315.0
960,2013,35,470449,1,39126,75,0.4666666666666667,1,0.0,0.0
960,2015,35,518276,2,41393,72,0.4861111111111111,10,13273.0,69128.0
960,2014,35,489750,2,41059,72,0.4861111111111111,6,-8090.0,23163.0
960,2013,35,462727,2,39214,73,0.4794520547945205,2,-7722.0,-7722.0
960,2015,13,198324,3,15534,27,0.4814814814814815,11,-319952.0,-333225.0
960,2014,36,515781,3,42871,79,0.4556962025316456,7,26031.0,34121.0
960,2013,35,503031,3,42117,79,0.4430379746835443,3,40304.0,48026.0
960,2015,0,0,4,0,0,,12,-198324.0,121628.0
960,2014,38,560858,4,45110,76,0.5,8,45077.0,19046.0
960,2013,30,529093,4,43472,76,0.3947368421052632,4,26062.0,-14242.0
961,2015,37,490918,1,51201,76,0.4868421052631579,9,-42764.0,-83358.0
961,2014,31,475537,1,51433,76,0.4078947368421053,5,-46449.0,-82612.0
961,2013,35,465067,1,50387,75,0.4666666666666667,1,0.0,0.0
961,2015,35,493934,2,50588,72,0.4861111111111111,10,3016.0,45780.0
961,2014,35,487742,2,51672,72,0.4861111111111111,6,12205.0,58654.0
961,2013,35,460719,2,50344,73,0.4794520547945205,2,-4348.0,-4348.0
961,2015,13,172092,3,17236,27,0.4814814814814815,11,-321842.0,-324858.0
961,2014,36,493088,3,52863,79,0.4556962025316456,7,5346.0,-6859.0
961,2013,35,485823,3,51924,79,0.4430379746835443,3,25104.0,29452.0
961,2015,0,0,4,0,0,,12,-172092.0,149750.0
961,2014,38,533682,4,54737,75,0.5066666666666667,8,40594.0,35248.0
961,2013,30,521986,4,54218,75,0.4,4,36163.0,11059.0
962,2015,37,510772,1,67038,76,0.4868421052631579,9,-39120.0,-77507.0
962,2014,31,447066,1,60696,63,0.492063492063492,5,-50187.0,-79485.0
962,2013,35,473543,1,67410,75,0.4666666666666667,1,0.0,0.0
962,2015,35,524247,2,67619,72,0.4861111111111111,10,13475.0,52595.0
962,2014,35,507650,2,68637,72,0.4861111111111111,6,60584.0,110771.0
962,2013,35,464382,2,66284,73,0.4794520547945205,2,-9161.0,-9161.0
962,2015,13,170746,3,22001,27,0.4814814814814815,11,-353501.0,-366976.0
962,2014,36,511505,3,69553,79,0.4556962025316456,7,3855.0,-56729.0
962,2013,35,467955,3,67403,79,0.4430379746835443,3,3573.0,12734.0
962,2015,0,0,4,0,0,,12,-170746.0,182755.0
962,2014,38,549892,4,70376,75,0.5066666666666667,8,38387.0,34532.0
962,2013,30,497253,4,69084,75,0.4,4,29298.0,25725.0
963,2015,37,820460,1,75404,75,0.4933333333333334,9,-63310.0,-128374.0
963,2014,31,753024,1,73234,76,0.4078947368421053,5,-89056.0,-110005.0
963,2013,35,787472,1,76145,75,0.4666666666666667,1,0.0,0.0
963,2015,35,820373,2,75541,73,0.4794520547945205,10,-87.0,63223.0
963,2014,35,795283,2,74872,73,0.4794520547945205,6,42259.0,131315.0
963,2013,35,740393,2,73088,74,0.472972972972973,2,-47079.0,-47079.0
963,2015,13,302714,3,26627,27,0.4814814814814815,11,-517659.0,-517572.0
963,2014,36,818706,3,79204,79,0.4556962025316456,7,23423.0,-18836.0
963,2013,35,821131,3,79620,79,0.4430379746835443,3,80738.0,127817.0
963,2015,0,0,4,0,0,,12,-302714.0,214945.0
963,2014,38,883770,4,80319,74,0.5135135135135135,8,65064.0,41641.0
963,2013,30,842080,4,77576,74,0.40540540540540543,4,20949.0,-59789.0
964,2015,37,674193,1,91349,75,0.4933333333333334,9,-123810.0,-169195.0
964,2014,31,729974,1,105879,75,0.4133333333333333,5,-64540.0,-131075.0
964,2013,35,681159,1,99714,75,0.4666666666666667,1,0.0,0.0
964,2015,35,702379,2,96577,72,0.4861111111111111,10,28186.0,151996.0
964,2014,35,735803,2,108403,72,0.4861111111111111,6,5829.0,70369.0
964,2013,35,694469,2,102148,73,0.4794520547945205,2,13310.0,13310.0
964,2015,13,243608,3,36177,27,0.4814814814814815,11,-458771.0,-486957.0
964,2014,36,752618,3,109302,79,0.4556962025316456,7,16815.0,10986.0
964,2013,35,727979,3,105634,74,0.472972972972973,3,33510.0,20200.0
964,2015,0,0,4,0,0,,12,-243608.0,215163.0
964,2014,38,798003,4,108980,75,0.5066666666666667,8,45385.0,28570.0
964,2013,30,794514,4,113011,75,0.4,4,66535.0,33025.0
965,2015,37,607973,1,63484,76,0.4868421052631579,9,-122057.0,-186597.0
965,2014,31,609946,1,66100,76,0.4078947368421053,5,-121308.0,-197495.0
965,2013,35,600369,1,65612,75,0.4666666666666667,1,0.0,0.0
965,2015,35,590153,2,62540,72,0.4861111111111111,10,-17820.0,104237.0
965,2014,35,642115,2,67940,72,0.4861111111111111,6,32169.0,153477.0
965,2013,35,573619,2,64683,73,0.4794520547945205,2,-26750.0,-26750.0
965,2015,13,220584,3,22931,27,0.4814814814814815,11,-369569.0,-351749.0
965,2014,36,665490,3,72308,79,0.4556962025316456,7,23375.0,-8794.0
965,2013,35,655067,3,72544,79,0.4430379746835443,3,81448.0,108198.0
965,2015,0,0,4,0,0,,12,-220584.0,148985.0
965,2014,38,730030,4,74024,76,0.5,8,64540.0,41165.0
965,2013,30,731254,4,75018,76,0.3947368421052632,4,76187.0,-5261.0
966,2015,37,366265,1,46245,76,0.4868421052631579,9,-27015.0,-56809.0
966,2014,31,356084,1,46286,76,0.4078947368421053,5,-7561.0,-18246.0
966,2013,35,353923,1,46009,75,0.4666666666666667,1,0.0,0.0
966,2015,35,369847,2,45028,72,0.4861111111111111,10,3582.0,30597.0
966,2014,35,361214,2,45412,72,0.4861111111111111,6,5130.0,12691.0
966,2013,35,348539,2,44641,73,0.4794520547945205,2,-5384.0,-5384.0
966,2015,13,124040,3,14977,27,0.4814814814814815,11,-245807.0,-249389.0
966,2014,36,363486,3,46515,79,0.4556962025316456,7,2272.0,-2858.0
966,2013,35,352960,3,45406,79,0.4430379746835443,3,4421.0,9805.0
966,2015,0,0,4,0,0,,12,-124040.0,121767.0
966,2014,38,393280,4,48569,75,0.5066666666666667,8,29794.0,27522.0
966,2013,30,363645,4,46302,75,0.4,4,10685.0,6264.0
967,2015,37,605250,1,63513,76,0.4868421052631579,9,-45968.0,-66590.0
967,2014,31,612543,1,68776,76,0.4078947368421053,5,-61383.0,-27987.0
967,2013,35,716325,1,77415,75,0.4666666666666667,1,0.0,0.0
967,2015,35,607007,2,62164,72,0.4861111111111111,10,1757.0,47725.0
967,2014,35,610293,2,66430,72,0.4861111111111111,6,-2250.0,59133.0
967,2013,35,708113,2,76712,73,0.4794520547945205,2,-8212.0,-8212.0
967,2015,13,208880,3,20319,27,0.4814814814814815,11,-398127.0,-399884.0
967,2014,36,630596,3,67976,79,0.4556962025316456,7,20303.0,22553.0
967,2013,35,707322,3,75829,79,0.4430379746835443,3,-791.0,7421.0
967,2015,0,0,4,0,0,,12,-208880.0,189247.0
967,2014,38,651218,4,67662,75,0.5066666666666667,8,20622.0,319.0
967,2013,30,673926,4,72474,75,0.4,4,-33396.0,-32605.0
968,2015,37,545305,1,65350,76,0.4868421052631579,9,-41412.0,-73308.0
968,2014,31,533591,1,66267,76,0.4078947368421053,5,-27258.0,-56316.0
968,2013,35,496956,1,62702,75,0.4666666666666667,1,0.0,0.0
968,2015,35,559667,2,66031,73,0.4794520547945205,10,14362.0,55774.0
968,2014,35,543132,2,65597,73,0.4794520547945205,6,9541.0,36799.0
968,2013,35,499427,2,62866,74,0.472972972972973,2,2471.0,2471.0
968,2015,13,197486,3,22984,27,0.4814814814814815,11,-362181.0,-376543.0
968,2014,36,554821,3,68189,79,0.4556962025316456,7,11689.0,2148.0
968,2013,35,531791,3,66972,79,0.4430379746835443,3,32364.0,29893.0
968,2015,0,0,4,0,0,,12,-197486.0,164695.0
968,2014,38,586717,4,68465,74,0.5135135135135135,8,31896.0,20207.0
968,2013,30,560849,4,67831,74,0.40540540540540543,4,29058.0,-3306.0
969,2015,37,276332,1,45164,75,0.4933333333333334,9,-36641.0,-69663.0
969,2014,31,239210,1,42123,75,0.4133333333333333,5,-18758.0,-34657.0
969,2013,35,152223,1,26304,53,0.660377358490566,1,0.0,0.0
969,2015,35,292114,2,48070,72,0.4861111111111111,10,15782.0,52423.0
969,2014,35,261030,2,45359,72,0.4861111111111111,6,21820.0,40578.0
969,2013,35,221591,2,39405,73,0.4794520547945205,2,69368.0,69368.0
969,2015,13,109656,3,18892,27,0.4814814814814815,11,-182458.0,-198240.0
969,2014,36,279951,3,49081,79,0.4556962025316456,7,18921.0,-2899.0
969,2013,35,242069,3,42849,79,0.4430379746835443,3,20478.0,-48890.0
969,2015,0,0,4,0,0,,12,-109656.0,72802.0
969,2014,38,312973,4,50259,75,0.5066666666666667,8,33022.0,14101.0
969,2013,30,257968,4,44840,75,0.4,4,15899.0,-4579.0
970,2015,37,252947,1,30639,76,0.4868421052631579,9,-4827.0,-25999.0
970,2014,31,256442,1,31520,76,0.4078947368421053,5,1722.0,-6164.0
970,2013,35,271392,1,32089,75,0.4666666666666667,1,0.0,0.0
970,2015,35,226133,2,27010,72,0.4861111111111111,10,-26814.0,-21987.0
970,2014,35,246228,2,30140,72,0.4861111111111111,6,-10214.0,-11936.0
970,2013,35,251502,2,30417,73,0.4794520547945205,2,-19890.0,-19890.0
970,2015,13,73401,3,9095,27,0.4814814814814815,11,-152732.0,-125918.0
970,2014,36,236602,3,29753,79,0.4556962025316456,7,-9626.0,588.0
970,2013,35,246834,3,30353,79,0.4430379746835443,3,-4668.0,15222.0
970,2015,0,0,4,0,0,,12,-73401.0,79331.0
970,2014,38,257774,4,30823,76,0.5,8,21172.0,30798.0
970,2013,30,254720,4,30693,76,0.3947368421052632,4,7886.0,12554.0
971,2015,37,614506,1,72652,76,0.4868421052631579,9,-76280.0,-160425.0
971,2014,31,593310,1,71447,76,0.4078947368421053,5,-78322.0,-146385.0
971,2013,35,593216,1,74021,75,0.4666666666666667,1,0.0,0.0
971,2015,35,601945,2,63891,64,0.546875,10,-12561.0,63719.0
971,2014,35,604239,2,72307,73,0.4794520547945205,6,10929.0,89251.0
971,2013,35,569887,2,72924,74,0.472972972972973,2,-23329.0,-23329.0
971,2015,13,243061,3,27149,27,0.4814814814814815,11,-358884.0,-346323.0
971,2014,36,606641,3,73303,79,0.4556962025316456,7,2402.0,-8527.0
971,2013,35,603569,3,74929,79,0.4430379746835443,3,33682.0,57011.0
971,2015,0,0,4,0,0,,12,-243061.0,115823.0
971,2014,38,690786,4,79612,75,0.5066666666666667,8,84145.0,81743.0
971,2013,30,671632,4,79424,75,0.4,4,68063.0,34381.0
972,2015,37,238790,1,26819,75,0.4933333333333334,9,-35727.0,-117973.0
972,2014,31,240684,1,27864,75,0.4133333333333333,5,-34978.0,-40083.0
972,2013,35,248756,1,29239,75,0.4666666666666667,1,0.0,0.0
972,2015,35,250686,2,27801,73,0.4794520547945205,10,11896.0,47623.0
972,2014,35,98603,2,11214,28,1.25,6,-142081.0,-107103.0
972,2013,35,221770,2,26943,68,0.5147058823529411,2,-26986.0,-26986.0
972,2015,13,90331,3,9895,27,0.4814814814814815,11,-160355.0,-172251.0
972,2014,36,192271,3,20851,52,0.6923076923076923,7,93668.0,235749.0
972,2013,35,270557,3,32069,79,0.4430379746835443,3,48787.0,75773.0
972,2015,0,0,4,0,0,,12,-90331.0,70024.0
972,2014,38,274517,4,29452,75,0.5066666666666667,8,82246.0,-11422.0
972,2013,30,275662,4,30091,75,0.4,4,5105.0,-43682.0
973,2015,37,551904,1,65677,76,0.4868421052631579,9,-14890.0,12677.0
973,2014,31,460430,1,58267,76,0.4078947368421053,5,-2207.0,-39678.0
973,2013,35,374123,1,48152,75,0.4666666666666667,1,0.0,0.0
973,2015,35,549112,2,64565,72,0.4861111111111111,10,-2792.0,12098.0
973,2014,35,468448,2,57645,72,0.4861111111111111,6,8018.0,10225.0
973,2013,35,384146,2,50421,73,0.4794520547945205,2,10023.0,10023.0
973,2015,13,180407,3,20794,27,0.4814814814814815,11,-368705.0,-365913.0
973,2014,36,594361,3,71359,79,0.4556962025316456,7,125913.0,117895.0
973,2013,35,425166,3,54343,79,0.4430379746835443,3,41020.0,30997.0
973,2015,0,0,4,0,0,,12,-180407.0,188298.0
973,2014,38,566794,4,66477,75,0.5066666666666667,8,-27567.0,-153480.0
973,2013,30,462637,4,57611,75,0.4,4,37471.0,-3549.0
974,2015,37,911107,1,121535,75,0.4933333333333334,9,911107.0,911107.0
974,2014,31,820234,1,117249,75,0.4133333333333333,5,-55747.0,-70903.0
974,2013,35,846663,1,115506,75,0.4666666666666667,1,0.0,0.0
974,2015,35,908592,2,117243,72,0.4861111111111111,10,-2515.0,-913622.0
974,2014,35,824377,2,114378,72,0.4861111111111111,6,4143.0,59890.0
974,2013,35,802544,2,111438,73,0.4794520547945205,2,-44119.0,-44119.0
974,2015,13,328151,3,42340,27,0.4814814814814815,11,-580441.0,-577926.0
974,2014,0,0,3,0,0,,7,-824377.0,-828520.0
974,2013,35,860825,3,111309,78,0.4487179487179487,3,58281.0,102400.0
974,2015,0,0,4,0,0,,12,-328151.0,252290.0
974,2014,0,0,4,0,0,,8,0.0,824377.0
974,2013,30,875981,4,120206,75,0.4,4,15156.0,-43125.0
975,2015,37,567233,1,53846,76,0.4868421052631579,9,-74424.0,-162645.0
975,2014,31,541844,1,54537,76,0.4078947368421053,5,-67867.0,-76891.0
975,2013,35,597294,1,56965,75,0.4666666666666667,1,0.0,0.0
975,2015,35,575514,2,54571,72,0.4861111111111111,10,8281.0,82705.0
975,2014,35,549162,2,54050,72,0.4861111111111111,6,7318.0,75185.0
975,2013,35,581072,2,56742,73,0.4794520547945205,2,-16222.0,-16222.0
975,2015,13,192949,3,17710,27,0.4814814814814815,11,-382565.0,-390846.0
975,2014,36,553436,3,55156,79,0.4556962025316456,7,4274.0,-3044.0
975,2013,35,600687,3,58534,79,0.4430379746835443,3,19615.0,35837.0
975,2015,0,0,4,0,0,,12,-192949.0,189616.0
975,2014,38,641657,4,58988,75,0.5066666666666667,8,88221.0,83947.0
975,2013,30,609711,4,58347,75,0.4,4,9024.0,-10591.0
976,2015,37,521140,1,52725,76,0.4868421052631579,9,-37118.0,-56623.0
976,2014,31,519191,1,54763,76,0.4078947368421053,5,-19929.0,-48565.0
976,2013,35,501682,1,52881,75,0.4666666666666667,1,0.0,0.0
976,2015,35,527126,2,51959,72,0.4861111111111111,10,5986.0,43104.0
976,2014,35,535012,2,53894,72,0.4861111111111111,6,15821.0,35750.0
976,2013,35,501260,2,52553,73,0.4794520547945205,2,-422.0,-422.0
976,2015,13,181472,3,18008,27,0.4814814814814815,11,-345654.0,-351640.0
976,2014,36,538753,3,55498,79,0.4556962025316456,7,3741.0,-12080.0
976,2013,35,510484,3,54303,79,0.4430379746835443,3,9224.0,9646.0
976,2015,0,0,4,0,0,,12,-181472.0,164182.0
976,2014,38,558258,4,56149,75,0.5066666666666667,8,19505.0,15764.0
976,2013,30,539120,4,56386,75,0.4,4,28636.0,19412.0
977,2015,37,340135,1,36633,75,0.4933333333333334,9,340135.0,340135.0
977,2014,31,340431,1,36737,75,0.4133333333333333,5,-24143.0,7097.0
977,2013,35,366419,1,39382,75,0.4666666666666667,1,0.0,0.0
977,2015,35,345311,2,36104,72,0.4861111111111111,10,5176.0,-334959.0
977,2014,35,342546,2,36879,72,0.4861111111111111,6,2115.0,26258.0
977,2013,35,362853,2,39004,73,0.4794520547945205,2,-3566.0,-3566.0
977,2015,13,116208,3,12556,27,0.4814814814814815,11,-229103.0,-234279.0
977,2014,0,0,3,0,0,,7,-342546.0,-344661.0
977,2013,35,395814,3,41910,79,0.4430379746835443,3,32961.0,36527.0
977,2015,0,0,4,0,0,,12,-116208.0,112895.0
977,2014,0,0,4,0,0,,8,0.0,342546.0
977,2013,30,364574,4,38887,75,0.4,4,-31240.0,-64201.0
978,2015,37,564607,1,75126,76,0.4868421052631579,9,-54856.0,-114255.0
978,2014,31,529911,1,73100,76,0.4078947368421053,5,-32982.0,-86631.0
978,2013,35,488681,1,69051,75,0.4666666666666667,1,0.0,0.0
978,2015,35,565265,2,73033,73,0.4794520547945205,10,658.0,55514.0
978,2014,35,546586,2,73212,73,0.4794520547945205,6,16675.0,49657.0
978,2013,35,481152,2,68192,74,0.472972972972973,2,-7529.0,-7529.0
978,2015,13,198722,3,25186,27,0.4814814814814815,11,-366543.0,-367201.0
978,2014,36,560064,3,75749,79,0.4556962025316456,7,13478.0,-3197.0
978,2013,35,509244,3,70864,79,0.4430379746835443,3,28092.0,35621.0
978,2015,0,0,4,0,0,,12,-198722.0,167821.0
978,2014,38,619463,4,79431,74,0.5135135135135135,8,59399.0,45921.0
978,2013,30,562893,4,74886,74,0.40540540540540543,4,53649.0,25557.0
979,2015,37,495834,1,48485,76,0.4868421052631579,9,-23254.0,-61638.0
979,2014,31,463621,1,48262,76,0.4078947368421053,5,-24097.0,-53047.0
979,2013,35,420776,1,44781,75,0.4666666666666667,1,0.0,0.0
979,2015,35,505637,2,48498,73,0.4794520547945205,10,9803.0,33057.0
979,2014,35,466356,2,47185,73,0.4794520547945205,6,2735.0,26832.0
979,2013,35,426711,2,46102,74,0.472972972972973,2,5935.0,5935.0
979,2015,13,173595,3,16605,27,0.4814814814814815,11,-332042.0,-341845.0
979,2014,36,480704,3,48859,79,0.4556962025316456,7,14348.0,11613.0
979,2013,35,458768,3,48852,79,0.4430379746835443,3,32057.0,26122.0
979,2015,0,0,4,0,0,,12,-173595.0,158447.0
979,2014,38,519088,4,50250,75,0.5066666666666667,8,38384.0,24036.0
979,2013,30,487718,4,49772,75,0.4,4,28950.0,-3107.0
980,2015,37,533716,1,41869,76,0.4868421052631579,9,-31010.0,-59041.0
980,2014,31,508991,1,40893,76,0.4078947368421053,5,-39090.0,-38621.0
980,2013,35,528813,1,43010,75,0.4666666666666667,1,0.0,0.0
980,2015,35,490209,2,36583,72,0.4861111111111111,10,-43507.0,-12497.0
980,2014,35,521233,2,40059,72,0.4861111111111111,6,12242.0,51332.0
980,2013,35,523281,2,42680,73,0.4794520547945205,2,-5532.0,-5532.0
980,2015,13,163986,3,12294,27,0.4814814814814815,11,-326223.0,-282716.0
980,2014,36,536695,3,42275,79,0.4556962025316456,7,15462.0,3220.0
980,2013,35,548550,3,44443,79,0.4430379746835443,3,25269.0,30801.0
980,2015,0,0,4,0,0,,12,-163986.0,162237.0
980,2014,38,564726,4,43913,75,0.5066666666666667,8,28031.0,12569.0
980,2013,30,548081,4,44145,75,0.4,4,-469.0,-25738.0
981,2015,37,552775,1,56251,75,0.4933333333333334,9,-61215.0,-126374.0
981,2014,31,511782,1,54264,75,0.4133333333333333,5,-83989.0,-139257.0
981,2013,35,530179,1,56531,75,0.4666666666666667,1,0.0,0.0
981,2015,35,558676,2,56381,73,0.4794520547945205,10,5901.0,67116.0
981,2014,35,542672,2,56445,73,0.4794520547945205,6,30890.0,114879.0
981,2013,35,512142,2,55376,74,0.472972972972973,2,-18037.0,-18037.0
981,2015,13,193631,3,19188,27,0.4814814814814815,11,-365045.0,-370946.0
981,2014,36,548831,3,57560,79,0.4556962025316456,7,6159.0,-24731.0
981,2013,35,540503,3,57785,79,0.4430379746835443,3,28361.0,46398.0
981,2015,0,0,4,0,0,,12,-193631.0,171414.0
981,2014,38,613990,4,59857,75,0.5066666666666667,8,65159.0,59000.0
981,2013,30,595771,4,58658,75,0.4,4,55268.0,26907.0
982,2015,37,610339,1,51552,76,0.4868421052631579,9,-41064.0,-47292.0
982,2014,31,587953,1,51256,76,0.4078947368421053,5,-39538.0,-70640.0
982,2013,35,546083,1,48243,75,0.4666666666666667,1,0.0,0.0
982,2015,35,619287,2,51945,73,0.4794520547945205,10,8948.0,50012.0
982,2014,35,625495,2,52665,73,0.4794520547945205,6,37542.0,77080.0
982,2013,35,549953,2,49149,74,0.472972972972973,2,3870.0,3870.0
982,2015,13,225890,3,18635,27,0.4814814814814815,11,-393397.0,-402345.0
982,2014,36,645175,3,55232,79,0.4556962025316456,7,19680.0,-17862.0
982,2013,35,596389,3,53201,79,0.4430379746835443,3,46436.0,42566.0
982,2015,0,0,4,0,0,,12,-225890.0,167507.0
982,2014,38,651403,4,54088,74,0.5135135135135135,8,6228.0,-13452.0
982,2013,30,627491,4,53531,74,0.40540540540540543,4,31102.0,-15334.0
983,2015,37,637956,1,83446,76,0.4868421052631579,9,-81354.0,-106096.0
983,2014,31,766256,1,102472,71,0.4366197183098591,5,-179706.0,-188017.0
983,2013,35,854624,1,115854,75,0.4666666666666667,1,0.0,0.0
983,2015,35,652528,2,84382,72,0.4861111111111111,10,14572.0,95926.0
983,2014,35,664707,2,90250,72,0.4861111111111111,6,-101549.0,78157.0
983,2013,35,847885,2,117257,73,0.4794520547945205,2,-6739.0,-6739.0
983,2015,13,219630,3,28778,27,0.4814814814814815,11,-432898.0,-447470.0
983,2014,36,694568,3,93285,79,0.4556962025316456,7,29861.0,131410.0
983,2013,35,937651,3,128570,79,0.4430379746835443,3,89766.0,96505.0
983,2015,0,0,4,0,0,,12,-219630.0,213268.0
983,2014,38,719310,4,95051,75,0.5066666666666667,8,24742.0,-5119.0
983,2013,30,945962,4,128721,75,0.4,4,8311.0,-81455.0
984,2015,37,475159,1,55787,75,0.4933333333333334,9,-33278.0,-84061.0
984,2014,31,431880,1,53343,75,0.4133333333333333,5,-68944.0,-133119.0
